irnet,1,prediction,86,307305,3,86,tanh,0.01,128,45,1811.7495198249817,0.1899064036328575
irnet,1,prediction,86,307305,2,86,tanh,0.001,64,119,6654.981884462759,0.07629119602207662
irnet,1,prediction,86,307305,3,86,tanh,0.001,64,88,6776.649813208729,0.07925830372892713
irnet,1,prediction,86,307305,3,86,relu,0.001,64,158,12394.935450110584,0.05472191606503521
irnet,1,prediction,86,307305,2,86,tanh,0.01,128,47,1323.6159819848835,0.13133630964354748
irnet,1,prediction,86,307305,3,86,relu,0.01,64,46,3610.175797138363,0.12591847040128512
irnet,1,prediction,86,307305,3,86,tanh,0.001,128,171,6851.618930976838,0.0672603232555185
irnet,1,prediction,86,307305,3,86,relu,0.001,128,200,8121.956339467317,0.04632558558173274
irnet,1,prediction,86,307305,3,86,tanh,0.01,64,21,1656.110999956727,0.23654368687932426
