unet,0,segmentation,3,6651,3,"(160, 160, 3)",tanh,1e-05,64,37,3165.644569793716,0.5264717
unet,0,segmentation,3,6651,2,"(160, 160, 3)",elu,0.001,32,46,3329.840892115608,0.75585574
unet,0,segmentation,3,6651,2,"(160, 160, 3)",tanh,0.001,64,39,2758.059789216146,0.43983802
unet,0,segmentation,3,6651,1,"(160, 160, 3)",relu,1e-05,64,147,8204.454161202535,0.60155714
unet,0,segmentation,3,6651,1,"(160, 160, 3)",relu,0.001,64,31,1747.4311154223979,0.09758141
unet,0,segmentation,3,6651,3,"(160, 160, 3)",elu,1e-05,32,31,2733.306640004739,0.6376277
unet,0,segmentation,3,6651,2,"(160, 160, 3)",tanh,1e-05,32,30,2178.69167922996,0.5785599
unet,0,segmentation,3,6651,3,"(160, 160, 3)",elu,0.001,64,57,4878.892996717244,0.76766974
unet,0,segmentation,3,6651,2,"(160, 160, 3)",relu,0.001,64,49,3463.2426225673407,0.75359184
