irnet,1,prediction,95,4773,2,95,tanh,0.001,64,24,30.571166763082147,0.20087976539589442
irnet,1,prediction,95,4773,3,95,relu,0.01,64,27,51.58627436310053,0.18475073313782991
irnet,1,prediction,95,4773,3,95,tanh,0.001,64,31,63.69555940106511,0.21212121212121213
irnet,1,prediction,95,4773,2,95,tanh,0.01,128,29,33.429654981940985,0.1959921798631476
irnet,1,prediction,95,4773,3,95,tanh,0.01,128,59,72.29336574487388,0.059628543499511244
irnet,1,prediction,95,4773,3,95,tanh,0.01,64,34,83.06564419902861,0.06060606060606061
irnet,1,prediction,95,4773,3,95,relu,0.001,64,56,119.69382902048528,0.20087976539589442
irnet,1,prediction,95,4773,3,95,tanh,0.01,16,25,179.95660267956555,0.18475073313782991
irnet,1,prediction,95,4773,3,95,relu,0.01,128,46,89.30691832304001,0.03274682306940371
