unet,0,segmentation,3,432,3,"(128, 128, 1)",tanh,1e-05,64,24,8.083879947662354e-07,0.30743438
unet,0,segmentation,3,432,2,"(128, 128, 1)",elu,0.001,32,70,4.7124922275543213e-07,0.5075959
unet,0,segmentation,3,432,2,"(128, 128, 1)",tanh,0.001,64,50,4.973262548446655e-07,0.4908485
unet,0,segmentation,3,432,1,"(128, 128, 1)",relu,1e-05,64,38,4.805624485015869e-07,0.45484036
unet,0,segmentation,3,432,3,"(128, 128, 1)",elu,1e-05,32,102,7.245689630508423e-07,0.46651116
unet,0,segmentation,3,432,2,"(128, 128, 1)",tanh,1e-05,32,113,5.159527063369751e-07,0.46002713
unet,0,segmentation,3,432,3,"(128, 128, 1)",elu,0.001,64,29,5.62518835067749e-07,0.52166295
unet,0,segmentation,3,432,2,"(128, 128, 1)",relu,0.001,64,85,5.718320608139038e-07,0.4781329
